p_val	avg_logFC	pct.1	pct.2	p_val_adj	celltype	area	gene	gene.ratio	gene.score
9.21795303964744e-20	0.318884839895291	0.812	0.405	2.83369094391802e-15	astrocyte	claustrum	GTF3C6	2.004938271604938	0.6393444197406821
9.54042295711696e-20	0.267202589709731	0.69	0.32	2.93282142124732e-15	astrocyte	claustrum	ACSL3	2.15625	0.5761555840616075
1.22853782368807e-19	0.289834579098545	0.389	0.141	3.7766481237995e-15	astrocyte	claustrum	ARL4C	2.7588652482269507	0.7996145480094611
2.16207661175188e-19	0.364837552331442	0.598	0.276	6.64643971218645e-15	astrocyte	claustrum	SYPL1	2.1666666666666665	0.7904813633847909
2.2478067502819e-19	0.27681207451008	0.523	0.228	6.90998273104159e-15	astrocyte	claustrum	LYPD1	2.293859649122807	0.6349680481086484
2.57247116162721e-19	0.26647317079241	0.477	0.186	7.90803359795819e-15	astrocyte	claustrum	NUTF2	2.564516129032258	0.683374744451503
3.27270088549453e-19	0.28218024035075	0.703	0.338	1.00606097920987e-14	astrocyte	claustrum	C1QBP	2.0798816568047336	0.5869015058182758
4.76532939338184e-19	0.298717519846304	0.992	0.81	1.46490990881951e-14	astrocyte	claustrum	MARCKSL1	1.2246913580246912	0.3658367650463377
5.04079519676606e-19	0.266468234618734	0.406	0.152	1.54959085143786e-14	astrocyte	claustrum	RND3	2.671052631578948	0.7117506793105659
5.25842694142263e-19	0.277735095674644	0.494	0.198	1.61649302606273e-14	astrocyte	claustrum	AES	2.494949494949495	0.6929350366832027
7.02073252898211e-19	0.313852926213818	0.548	0.232	2.15824338673439e-14	astrocyte	claustrum	LHFP	2.3620689655172415	0.7413422567464322
7.21559928030312e-19	0.31378689554479	0.895	0.555	2.21814737475798e-14	astrocyte	claustrum	COMT	1.6126126126126126	0.5060167054280847
9.4397533117456e-19	0.253904726067483	0.753	0.35	2.90187456556372e-14	astrocyte	claustrum	TKT	2.1514285714285717	0.5462578820823277
9.93160278930787e-19	0.322002728401776	0.753	0.332	3.05307401346113e-14	astrocyte	claustrum	PRDX4	2.2680722891566263	0.7303254653208955
1.2640139654245e-18	0.371675991615753	0.933	0.631	3.88570533111145e-14	astrocyte	claustrum	NPM1	1.4786053882725834	0.5495621238946079
1.41596731020992e-18	0.34955726278782	0.908	0.527	4.35282510831632e-14	astrocyte	claustrum	YWHAB	1.7229601518026565	0.6022732345566234
1.44381049838486e-18	0.268107508412055	0.665	0.292	4.43841785308491e-14	astrocyte	claustrum	ANP32A	2.2773972602739727	0.6105873051164952
1.92810448302285e-18	0.328237579117659	0.736	0.343	5.92718599126053e-14	astrocyte	claustrum	CHL1	2.145772594752186	0.7043232018384752
2.64054081856082e-18	0.298355210063448	0.992	0.864	8.11728653033783e-14	astrocyte	claustrum	CNN3	1.1481481481481481	0.34255598192469955
3.15561565495161e-18	0.260686797544401	0.854	0.43	9.70067808488675e-14	astrocyte	claustrum	MZT2B	1.986046511627907	0.517736104890508
3.30649964687703e-18	0.316885589100121	0.925	0.577	1.01645105644647e-13	astrocyte	claustrum	PDIA6	1.6031195840554595	0.5080054937913552
3.37191164877788e-18	0.392823497082448	0.464	0.199	1.03655935995081e-13	astrocyte	claustrum	CEBPD	2.3316582914572863	0.915930164051537
3.92353606312514e-18	0.261025294178842	0.423	0.151	1.2061342211653e-13	astrocyte	claustrum	HYI	2.801324503311258	0.7312165525672196
4.81128191745587e-18	0.268662952029816	0.695	0.326	1.47903617424511e-13	astrocyte	claustrum	ARL5A	2.1319018404907975	0.5727630419040556
5.3975961793805e-18	0.37107172837258	0.9	0.57	1.65927504150336e-13	astrocyte	claustrum	EZR	1.5789473684210529	0.5859027290093369
6.81656920399654e-18	0.304864471985069	0.929	0.579	2.09548153900058e-13	astrocyte	claustrum	SDCBP	1.6044905008635582	0.48915214935082757
9.13089893771897e-18	0.283602415895366	0.674	0.32	2.80692964244419e-13	astrocyte	claustrum	MRPS6	2.10625	0.5973375884796147
1.06245074205767e-17	0.250181687804589	0.594	0.267	3.2660798261595e-13	astrocyte	claustrum	CCDC90B	2.224719101123595	0.5565839796102091
1.09076001694665e-17	0.313816469058256	0.69	0.339	3.35310536809569e-13	astrocyte	claustrum	CCT6A	2.035398230088495	0.6387414856937953
1.09626951233077e-17	0.299778300918167	0.782	0.403	3.37004210785601e-13	astrocyte	claustrum	C1orf122	1.9404466501240694	0.5817037997965423
1.39680035500075e-17	0.250706745577341	0.841	0.481	4.2939039713078e-13	astrocyte	claustrum	ZFP36L2	1.7484407484407485	0.43834588987639045
1.62754233888341e-17	0.28881621330936	0.791	0.416	5.0032279039615e-13	astrocyte	claustrum	PSMD8	1.901442307692308	0.5491673671339034
1.90705037740783e-17	0.305226519284036	0.996	0.891	5.8624635651894e-13	astrocyte	claustrum	B2M	1.1178451178451179	0.34119597441851834
2.19986301939487e-17	0.27999754937589	0.854	0.467	6.76259890792176e-13	astrocyte	claustrum	PSIP1	1.8286937901498928	0.512029779800878
3.35116475557107e-17	0.472459696320009	0.883	0.6	1.0301815575101e-12	astrocyte	claustrum	ID4	1.4716666666666667	0.6953031864176132
3.3541754027686e-17	0.283783684369113	0.9	0.527	1.0311070605651e-12	astrocyte	claustrum	SAP18	1.7077798861480076	0.4846400681825459
4.07650677230323e-17	0.316019582067067	1	0.912	1.25315894687373e-12	astrocyte	claustrum	GPM6A	1.0964912280701753	0.3465126996349418
4.60233158303105e-17	0.252883800880742	0.711	0.34	1.41480275193958e-12	astrocyte	claustrum	ARF5	2.091176470588235	0.5288246541947281
5.38399916098322e-17	0.251687179142246	0.904	0.497	1.65509518207785e-12	astrocyte	claustrum	SEC11C	1.818913480885312	0.45779720310782773
5.42774610810568e-17	0.346250551482788	0.979	0.659	1.66854343109277e-12	astrocyte	claustrum	EID1	1.4855842185128982	0.5143843549342176
8.11502380018911e-17	0.269597169693489	0.782	0.377	2.49463946641613e-12	astrocyte	claustrum	HNRNPF	2.0742705570291777	0.5592174713536032
8.98698830643653e-17	0.256129010632487	0.686	0.334	2.76269007528165e-12	astrocyte	claustrum	ADH5	2.053892215568862	0.5260613811194194
9.99581869886778e-17	0.32380247427336	0.941	0.614	3.07281462621894e-12	astrocyte	claustrum	RAN	1.5325732899022801	0.49625102327562176
1.48898406159659e-16	0.266128121542015	0.812	0.431	4.57728590375408e-12	astrocyte	claustrum	TMEM50A	1.8839907192575407	0.501382911118599
1.66291577840848e-16	0.261426676337496	1	0.941	5.11196939440551e-12	astrocyte	claustrum	RPS13	1.0626992561105209	0.27781793447130293
2.95696715632351e-16	0.296978762048029	0.996	0.808	9.09001273525411e-12	astrocyte	claustrum	SRI	1.2326732673267327	0.3660777809403922
3.51643346052098e-16	0.342669421242647	0.971	0.692	1.08098681009875e-11	astrocyte	claustrum	EEF1D	1.4031791907514453	0.48082660119452353
6.00357011861465e-16	0.287201424275993	0.954	0.654	1.84555749016333e-11	astrocyte	claustrum	GPX4	1.4587155963302751	0.4189451968796595
8.40962491943381e-16	0.365578777382743	0.958	0.644	2.58520279648315e-11	astrocyte	claustrum	NCL	1.4875776397515528	0.5438268148022792
9.1912009060618e-16	0.267757458210408	0.958	0.671	2.82546707053246e-11	astrocyte	claustrum	RAC1	1.427719821162444	0.38228263035107424
1.21014899518209e-15	0.256017183097178	0.632	0.312	3.72011902608926e-11	astrocyte	claustrum	NCOR1	2.0256410256410255	0.518598909350694
2.21831844029813e-15	0.261789962774964	0.992	0.924	6.8193327173205e-11	astrocyte	claustrum	TTYH1	1.0735930735930734	0.2810558907713899
2.2356033575875e-15	0.299231991673111	0.828	0.472	6.87246828155973e-11	astrocyte	claustrum	VDAC2	1.7542372881355932	0.5249239175960506
2.63004930190258e-15	0.263601112478351	0.703	0.344	8.08503455897873e-11	astrocyte	claustrum	TMEM14C	2.0436046511627906	0.538696459512444
3.64600603725571e-15	0.262522587408224	0.87	0.498	1.12081871591278e-10	astrocyte	claustrum	PSMB1	1.7469879518072289	0.4586237972794274
4.37134286568648e-15	0.339956922850893	0.782	0.427	1.34379451034068e-10	astrocyte	claustrum	MYL12B	1.8313817330210773	0.6225908985231812
6.95180074495586e-15	0.288950170988651	0.816	0.473	2.13705306700688e-10	astrocyte	claustrum	ARPC3	1.7251585623678647	0.49848486157872984
7.00089713541447e-15	0.310253545350128	0.799	0.451	2.15214578839776e-10	astrocyte	claustrum	BNIP3	1.771618625277162	0.5496509595005594
8.53737994816786e-15	0.290961839350708	0.929	0.602	2.62447596986628e-10	astrocyte	claustrum	BEX4	1.5431893687707643	0.4490092172039996
1.41888788027274e-14	0.289673666300631	0.904	0.584	4.36180323274642e-10	astrocyte	claustrum	TBCB	1.5479452054794522	0.44839896290371656
2.19009465833153e-14	0.277116896767347	0.816	0.458	6.73256998917697e-10	astrocyte	claustrum	PDIA3	1.781659388646288	0.493727920878068
2.70649735404057e-14	0.276343729980579	0.82	0.45	8.32004351605612e-10	astrocyte	claustrum	BASP1	1.822222222222222	0.5035596857423883
3.37968332140248e-14	0.257112343172343	0.753	0.391	1.03894844983234e-9	astrocyte	claustrum	SCAND1	1.9258312020460358	0.4951549729124662
1.35071381241317e-13	0.279395241193247	0.845	0.477	4.15222933073932e-9	astrocyte	claustrum	HNRNPR	1.7714884696016773	0.4949454482354166
2.8577894707021e-13	0.268014479697325	0.285	0.112	8.78513061188532e-9	astrocyte	claustrum	SHTN1	2.5446428571428568	0.6820011313726573
5.2732483423406e-13	0.259879184161736	0.983	0.84	1.62104927291892e-8	astrocyte	claustrum	CALM1	1.1702380952380953	0.3041205214654601
6.86657137146478e-13	0.256758541786874	0.895	0.577	2.11085270530199e-8	astrocyte	claustrum	SPCS1	1.5511265164644716	0.39826498249437137
1.908683210186e-12	0.260274796831226	0.598	0.322	5.86748305643278e-8	astrocyte	claustrum	LRRC3B	1.857142857142857	0.4833674798294197
2.0451714624864e-12	0.287317058451257	0.49	0.226	6.28706159282943e-8	astrocyte	claustrum	HERPUD1	2.168141592920354	0.6229440647836988
2.42325016917765e-12	0.258948681256259	0.799	0.512	7.44931334506902e-8	astrocyte	claustrum	CDO1	1.560546875	0.404101555319826
1.74268436607404e-11	0.447263020302582	0.594	0.33	5.35718600974822e-7	astrocyte	claustrum	RBP1	1.7999999999999998	0.8050734365446476
2.49452807638191e-10	0.261523361526473	0.975	0.725	7.66842875960562e-6	astrocyte	claustrum	HINT1	1.3448275862068966	0.3517038310183602
3.46418267043597e-8	0.281345993408541	0.594	0.367	0.00106492439471872	astrocyte	claustrum	BTG2	1.6185286103542234	0.4553665397402543
0	2.20338401318931	0.844	0.131	0	astrocyte	GE	SFRP1	6.442748091603053	14.195848146044103
0	1.91388783623731	0.955	0.732	0	astrocyte	GE	VIM	1.3046448087431695	2.4969438300637035
0	1.75996706487388	0.917	0.369	0	astrocyte	GE	JUND	2.4850948509485096	4.373685090757041
0	1.58404536545587	0.85	0.18	0	astrocyte	GE	ADGRV1	4.722222222222222	7.48021422576383
0	1.27321800969558	0.729	0.049	0	astrocyte	GE	TMEM158	14.877551020408163	18.942365899348527
0	1.15748106093994	0.757	0.085	0	astrocyte	GE	LHX2	8.905882352941175	10.30839015448864
0	1.12034715628328	0.707	0.057	0	astrocyte	GE	ANXA2	12.403508771929824	13.896235780566297
0	1.02690687468997	0.783	0.111	0	astrocyte	GE	FOXG1	7.054054054054054	7.243856602542762
9.63146033756348e-304	1.02023392180722	0.682	0.063	2.96080722237039e-299	astrocyte	GE	WWTR1	10.825396825396826	11.044437058294033
1.80809264203759e-303	1.12827047578475	0.636	0.043	5.55825759088775e-299	astrocyte	GE	C1QL2	14.790697674418606	16.687907502304675
1.52121549060168e-294	0.866380699171637	0.616	0.034	4.67636853965864e-290	astrocyte	GE	LIPG	18.11764705882353	15.696779726168481
1.25284513877571e-287	0.908018083270569	0.627	0.045	3.85137124111042e-283	astrocyte	GE	EFNB2	13.933333333333334	12.65171862690326
1.52597522943267e-286	1.22241744373301	0.896	0.548	4.69100045279896e-282	astrocyte	GE	GNAS	1.635036496350365	1.99869713427879
2.72608170799183e-285	0.848197192592235	0.988	0.95	8.3802477785377e-281	astrocyte	GE	ACTG1	1.04	0.8821250802959245
4.8342981487679e-285	1.415855959155	0.832	0.248	1.48611159391274e-280	astrocyte	GE	CYR61	3.354838709677419	4.749968379100644
2.0137603089047e-284	1.39360251473042	0.958	0.591	6.19050056560393e-280	astrocyte	GE	NNAT	1.6209813874788495	2.2590037379217303
2.74464177677792e-282	1.19276294624462	0.791	0.182	8.43730328599301e-278	astrocyte	GE	IQGAP2	4.346153846153847	5.183931266370849
2.49451037409186e-281	0.886239499917251	0.642	0.051	7.66837434099579e-277	astrocyte	GE	RAI14	12.588235294117649	11.156191351899514
8.29429724454464e-280	1.16619306423669	0.827	0.224	2.54974991594547e-275	astrocyte	GE	SYNE2	3.6919642857142856	4.305543143409565
3.7374663215165e-267	1.11232889005806	0.799	0.202	1.14893452189739e-262	astrocyte	GE	NES	3.9554455445544554	4.399756352259356
1.14618442239837e-251	1.13927958693474	0.88	0.438	3.52348553289483e-247	astrocyte	GE	SEPT11	2.009132420091324	2.288963553658838
2.11970390395633e-250	0.716234424682889	0.562	0.044	6.51618177115215e-246	astrocyte	GE	MID1	12.772727272727275	9.148266969813266
2.91225620218652e-248	1.94663198314803	0.793	0.252	8.95256679114159e-244	astrocyte	GE	HES5	3.1468253968253967	6.125710962842809
1.64369666481747e-243	0.95188157073742	0.836	0.242	5.05288791731539e-239	astrocyte	GE	MEIS2	3.4545454545454546	3.2883181534565415
3.86762532918467e-243	0.826469373127636	0.509	0.024	1.18894670244466e-238	astrocyte	GE	MOXD1	21.208333333333332	17.528037955081945
7.25407372626285e-243	0.78848388770278	0.547	0.04	2.22997480419046e-238	astrocyte	GE	KCNG1	13.675	10.782517164335516
1.09258438480297e-241	0.913296678079072	0.671	0.092	3.3587136573228e-237	astrocyte	GE	MAFF	7.293478260869565	6.661109467294102
5.67816263347123e-239	0.735668708742758	0.996	0.984	1.74552397515539e-234	astrocyte	GE	EEF1A1	1.0121951219512195	0.7446402783615722
2.93928502908049e-237	0.955852329005175	0.562	0.042	9.03565610789633e-233	astrocyte	GE	ANXA1	13.380952380952381	12.790214497640676
1.4370049764377e-235	0.74060880787781	0.63	0.082	4.41749699806714e-231	astrocyte	GE	NEDD4L	7.682926829268292	5.690043280036833
9.32311396564755e-231	0.810796625428877	0.708	0.127	2.86601846417971e-226	astrocyte	GE	FSTL5	5.574803149606299	4.520031581131062
8.06029836579469e-229	0.969465556668959	0.819	0.267	2.47781632062895e-224	astrocyte	GE	CCND2	3.0674157303370784	2.9737538985463567
6.53241352821023e-227	0.611028986456812	0.619	0.088	2.00812924270711e-222	astrocyte	GE	UBE2M	7.034090909090909	4.298033438826894
5.78856578195164e-225	0.946958101143045	0.969	0.877	1.77946300702975e-220	astrocyte	GE	CKB	1.104903078677309	1.046296921331369
2.60902380682323e-220	0.676150494596193	0.549	0.053	8.02040008455529e-216	astrocyte	GE	KLF13	10.358490566037737	7.003898519496415
5.8756543562558e-219	0.650032546957768	0.541	0.049	1.8062349056566e-214	astrocyte	GE	SIX3	11.040816326530612	7.176889957227602
4.99274364047616e-218	1.00836131728343	0.794	0.249	1.53481932251878e-213	astrocyte	GE	FAM171B	3.1887550200803214	3.2154172125423433
1.48566487965129e-217	0.836956890710561	0.72	0.154	4.56708240653604e-213	astrocyte	GE	PLEKHO1	4.675324675324675	3.913045203322103
1.13766767654385e-216	0.727419699726384	0.697	0.127	3.49730420446345e-212	astrocyte	GE	MAP2K2	5.488188976377952	3.9922167772385007
2.02120386507897e-215	0.876756367476243	0.811	0.241	6.21338280163927e-211	astrocyte	GE	CENPV	3.365145228215768	2.9504125063204696
4.12023254976751e-212	0.854569717289434	0.757	0.182	1.26660068812403e-207	astrocyte	GE	BICD1	4.15934065934066	3.5544465713631954
7.3819083621645e-212	0.909544496348058	0.727	0.185	2.26927244961299e-207	astrocyte	GE	TPM4	3.9297297297297296	3.574264047811017
7.68289107953981e-211	0.721679527952921	0.437	0.014	2.36179754676133e-206	astrocyte	GE	NRG1	31.214285714285715	22.52671097967332
2.28926906148535e-206	0.70023346770652	0.496	0.039	7.03744202191213e-202	astrocyte	GE	DLGAP1	12.717948717948717	8.90553333288292
3.73018771180113e-206	0.481255485371237	0.718	0.155	1.14669700448478e-201	astrocyte	GE	SFRP2	4.632258064516129	2.2292996032035366
9.64678490141258e-206	0.759301627355347	0.971	0.859	2.96551814654324e-201	astrocyte	GE	GNB2L1	1.130384167636787	0.8583025380233317
1.52366823461182e-204	0.740730193259018	0.671	0.137	4.68390852002021e-200	astrocyte	GE	YBX3	4.897810218978102	3.627955910049643
2.97177178718764e-204	0.847655252047268	0.878	0.382	9.13552365099351e-200	astrocyte	GE	PNRC1	2.298429319371728	1.9482756840248725
3.99358668070067e-204	0.892002049753957	0.859	0.432	1.22766848151419e-199	astrocyte	GE	BASP1	1.9884259259259258	1.7736800017098358
6.95868675266035e-201	0.716648152827538	0.7	0.162	2.13916989463532e-196	astrocyte	GE	PPP1R14B	4.320987654320987	3.096627820859732
4.42314357734245e-200	0.919129693823939	0.892	0.495	1.35971856711084e-195	astrocyte	GE	CDO1	1.802020202020202	1.656290276547381
1.76447178037004e-199	0.740445641131373	0.836	0.287	5.42416270003554e-195	astrocyte	GE	SRSF9	2.912891986062718	2.1568381741666474
1.00733393273552e-197	0.738047710104706	0.688	0.144	3.09664524262225e-193	astrocyte	GE	ENC1	4.777777777777778	3.52622794827804
2.54391828698345e-197	0.57276104152553	0.477	0.034	7.82025920601584e-193	astrocyte	GE	FZD2	14.02941176470588	8.035500494343463
4.52620948303725e-197	0.686579231705873	0.561	0.073	1.39140205718048e-192	astrocyte	GE	STK39	7.684931506849316	5.27631436968486
7.04531151402156e-196	0.651939067370139	0.496	0.046	2.16579921252537e-191	astrocyte	GE	ACTN1	10.782608695652174	7.0296038568606285
2.12799608127455e-194	0.784311893045476	0.637	0.117	6.54167275344609e-190	astrocyte	GE	ARL4C	5.444444444444445	4.270142528803147
2.24510918797512e-194	0.768654842355077	0.966	0.874	6.9016901547543e-190	astrocyte	GE	RPL7A	1.1052631578947367	0.8495658783924535
1.414542955545e-193	0.851861863543222	0.781	0.228	4.34844649964089e-189	astrocyte	GE	H1FX	3.425438596491228	2.9180005062598964
8.41125245235301e-193	0.698640968022595	0.564	0.071	2.58570311637784e-188	astrocyte	GE	FGFR2	7.943661971830986	5.549767689644276
1.07291497509688e-192	0.673216643910026	0.687	0.164	3.29824792494533e-188	astrocyte	GE	SYNE1	4.189024390243903	2.8201209412572434
2.43321675217376e-192	0.573801978526651	0.602	0.119	7.47995161785737e-188	astrocyte	GE	CUL3	5.0588235294117645	2.9027629501936465
1.19930010949046e-191	0.555834772639676	0.442	0.021	3.68676846658461e-187	astrocyte	GE	TC2N	21.047619047619047	11.698998547939846
4.74755142469294e-191	0.666701523669192	0.719	0.199	1.45944478346486e-186	astrocyte	GE	ANKRD11	3.6130653266331656	2.4088361583826585
2.87956464706304e-189	0.744673964614287	0.685	0.154	8.8520696815365e-185	astrocyte	GE	HIST1H1E	4.4480519480519485	3.3123484789661473
1.32579678442386e-186	0.617578989567319	0.496	0.049	4.07563189499739e-182	astrocyte	GE	CBX4	10.122448979591836	6.251411812763066
2.34592845043934e-186	0.817920700164763	0.818	0.285	7.21161864949557e-182	astrocyte	GE	EIF4B	2.8701754385964913	2.347575904332548
3.09114932882564e-186	0.813059282219847	0.848	0.404	9.5025021517429e-182	astrocyte	GE	SRRM2	2.0990099009900987	1.7066194834713617
6.9825745817843e-185	0.719210373951851	0.93	0.618	2.14651325218631e-180	astrocyte	GE	NPM1	1.5048543689320388	1.0823068734226884
3.64260576134282e-184	0.598565098711513	0.999	0.969	1.1197734370944e-179	astrocyte	GE	RPS3A	1.0309597523219816	0.6170965259162039
7.89102661307815e-182	0.776890985987468	0.925	0.698	2.42578049112635e-177	astrocyte	GE	NRXN1	1.3252148997134672	1.029547510083679
3.72460179202152e-181	0.601506467681395	0.587	0.106	1.14497983688534e-176	astrocyte	GE	PCGF5	5.537735849056603	3.3309839295186685
2.20895885179939e-180	0.682665719259108	0.758	0.246	6.7905604063165e-176	astrocyte	GE	GNAI2	3.0813008130081303	2.1034984357658697
6.4929918127354e-180	0.559773635553071	0.707	0.175	1.99601061315299e-175	astrocyte	GE	BRI3	4.04	2.261485487634407
